zzz ***Sat Mar 6 11:22:08 EST 2021
Inactive(file): 21662780 kB
Unevictable:          32 kB
Mlocked:              32 kB
SwapTotal:       2097148 kB
SwapFree:        2087932 kB
Dirty:                 4 kB
Writeback:            36 kB
AnonPages:        624408 kB
Mapped:           180972 kB
Shmem:             66536 kB
KReclaimable:     548612 kB
Slab:             766196 kB
SReclaimable:     548612 kB
SUnreclaim:       217584 kB
KernelStack:       11088 kB
PageTables:        31184 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    43122772 kB
Committed_AS:    2274124 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       29360 kB
VmallocChunk:          0 kB
Percpu:             8352 kB
HardwareCorrupted:     0 kB
AnonHugePages:    260096 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:     2326324 kB
DirectMap2M:    39292928 kB
DirectMap1G:    41943040 kB
zzz ***Sat Mar 6 11:34:26 EST 2021
MemTotal:       82051248 kB
MemFree:         3070008 kB
MemAvailable:   80005452 kB
Buffers:            2864 kB
Cached:         77313004 kB
SwapCached:           76 kB
Active:         55841184 kB
Inactive:       22107452 kB
Active(anon):     255352 kB
Inactive(anon):   443948 kB
Active(file):   55585832 kB
Inactive(file): 21663504 kB
Unevictable:          32 kB
Mlocked:              32 kB
SwapTotal:       2097148 kB
SwapFree:        2087932 kB
Dirty:               232 kB
Writeback:           108 kB
AnonPages:        621776 kB
Mapped:           181824 kB
Shmem:             66528 kB
KReclaimable:     548652 kB
Slab:             766204 kB
SReclaimable:     548652 kB
SUnreclaim:       217552 kB
KernelStack:       11248 kB
PageTables:        32244 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    43122772 kB
Committed_AS:    2273276 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       29424 kB
VmallocChunk:          0 kB
Percpu:             8352 kB
HardwareCorrupted:     0 kB
AnonHugePages:    264192 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:     2326324 kB
DirectMap2M:    39292928 kB
DirectMap1G:    41943040 kB
zzz ***Sat Mar 6 11:34:56 EST 2021
MemTotal:       82051248 kB
MemFree:         3070480 kB
MemAvailable:   80006208 kB
Buffers:            2864 kB
Cached:         77313280 kB
SwapCached:           76 kB
Active:         55841332 kB
Inactive:       22107304 kB
Active(anon):     255132 kB
Inactive(anon):   443900 kB
Active(file):   55586200 kB
Inactive(file): 21663404 kB
Unevictable:          32 kB
Mlocked:              32 kB
SwapTotal:       2097148 kB
SwapFree:        2087932 kB
Dirty:               124 kB
Writeback:             0 kB
AnonPages:        621008 kB
Mapped:           180832 kB
Shmem:             66536 kB
KReclaimable:     548668 kB
Slab:             766460 kB
SReclaimable:     548668 kB
SUnreclaim:       217792 kB
KernelStack:       11088 kB
PageTables:        31116 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    43122772 kB
Committed_AS:    2273276 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       29360 kB
VmallocChunk:          0 kB
Percpu:             8352 kB
HardwareCorrupted:     0 kB
AnonHugePages:    260096 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:     2326324 kB
DirectMap2M:    39292928 kB
DirectMap1G:    41943040 kB
zzz ***Sat Mar 6 11:35:24 EST 2021
MemTotal:       82051248 kB
MemFree:         3043716 kB
MemAvailable:   79979756 kB
Buffers:            2864 kB
Cached:         77313596 kB
SwapCached:           76 kB
Active:         55867196 kB
Inactive:       22107616 kB
Active(anon):     280996 kB
Inactive(anon):   443900 kB
Active(file):   55586200 kB
Inactive(file): 21663716 kB
Unevictable:          32 kB
Mlocked:              32 kB
SwapTotal:       2097148 kB
SwapFree:        2087932 kB
Dirty:                20 kB
Writeback:             0 kB
AnonPages:        647468 kB
Mapped:           185320 kB
Shmem:             66536 kB
KReclaimable:     548668 kB
Slab:             767832 kB
SReclaimable:     548668 kB
SUnreclaim:       219164 kB
KernelStack:       11312 kB
PageTables:        32892 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    43122772 kB
Committed_AS:    2304612 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       29408 kB
VmallocChunk:          0 kB
Percpu:             8352 kB
HardwareCorrupted:     0 kB
AnonHugePages:    260096 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:     2326324 kB
DirectMap2M:    39292928 kB
DirectMap1G:    41943040 kB
zzz ***Sat Mar 6 11:36:14 EST 2021
MemTotal:       82051248 kB
MemFree:         3071324 kB
MemAvailable:   80007636 kB
Buffers:            2864 kB
Cached:         77314076 kB
SwapCached:           76 kB
Active:         55841252 kB
Inactive:       22108036 kB
Active(anon):     255048 kB
Inactive(anon):   444004 kB
Active(file):   55586204 kB
Inactive(file): 21664032 kB
Unevictable:          32 kB
Mlocked:              32 kB
SwapTotal:       2097148 kB
SwapFree:        2087932 kB
Dirty:               104 kB
Writeback:             8 kB
AnonPages:        621560 kB
Mapped:           181276 kB
Shmem:             66692 kB
KReclaimable:     548620 kB
Slab:             767724 kB
SReclaimable:     548620 kB
SUnreclaim:       219104 kB
KernelStack:       11136 kB
PageTables:        32436 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    43122772 kB
Committed_AS:    2273276 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       29376 kB
VmallocChunk:          0 kB
Percpu:             8352 kB
HardwareCorrupted:     0 kB
AnonHugePages:    260096 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:     2326324 kB
DirectMap2M:    39292928 kB
DirectMap1G:    41943040 kB
zzz ***Sat Mar 6 11:36:44 EST 2021
MemTotal:       82051248 kB
MemFree:         3072192 kB
MemAvailable:   80008848 kB
Buffers:            2864 kB
Cached:         77314244 kB
SwapCached:           76 kB
Active:         55840208 kB
Inactive:       22109956 kB
Active(anon):     255676 kB
Inactive(anon):   443900 kB
Active(file):   55584532 kB
Inactive(file): 21666056 kB
Unevictable:          32 kB
Mlocked:              32 kB
SwapTotal:       2097148 kB
SwapFree:        2087932 kB
Dirty:               176 kB
Writeback:             0 kB
AnonPages:        621868 kB
Mapped:           180868 kB
Shmem:             66536 kB
KReclaimable:     548612 kB
Slab:             767260 kB
SReclaimable:     548612 kB
SUnreclaim:       218648 kB
KernelStack:       11072 kB
PageTables:        31120 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    43122772 kB
Committed_AS:    2273708 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       29376 kB
VmallocChunk:          0 kB
Percpu:             8352 kB
HardwareCorrupted:     0 kB
AnonHugePages:    260096 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:     2326324 kB
DirectMap2M:    39292928 kB
DirectMap1G:    41943040 kB
